Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Sheraton Tribeca New York Hotel,8.2,Very good,"€612
€","(1,005 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
"Marriott Vacation Club Pulse, New York City",8.8,Excellent,"€653
€",(994 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Times Square EDITION,9.0,Wonderful,"€1,020",(588 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Park Lane New York,8.6,Excellent,"€1,043",(326 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Plaza Hotel,9.0,Wonderful,"€2,151","(1,003 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
"Martinique New York on Broadway, Curio Collection by Hilton",8.6,Excellent,"€687
€","(1,007 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Hilton Garden Inn New York/Tribeca,8.4,Very good,"€596
€","(1,001 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
JW Marriott Essex House New York,8.6,Excellent,"€1,567","(1,000 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
New York Marriott Marquis,9.0,Wonderful,"€1,586","(1,540 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Maritime Hotel,9.4,Exceptional,"€846
€","(1,003 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Westin New York at Times Square,8.6,Excellent,"€912
€","(2,191 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Lotte New York Palace,8.8,Excellent,"€1,350","(1,002 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Arlo SoHo,8.2,Very good,"€751
€","(1,325 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€661
€","(1,338 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,016","(1,001 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€811
€","(1,301 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€839
€","(1,375 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
citizenM New York Times Square,9.0,Wonderful,"€831
€","(1,237 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€607
€","(1,003 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Benjamin Royal Sonesta New York,8.8,Excellent,"€843
€","(1,003 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€458
€","(1,001 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Wall Street Hotel,9.6,Exceptional,"€828
€",(87 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The St. Regis New York,9.2,Wonderful,"€2,106",(150 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Ink 48 Hotel,8.2,Very good,"€824
€","(1,003 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
W New York - Times Square,8.4,Very good,"€868
€","(1,001 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€685
€","(2,587 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Warwick New York,8.0,Very good,"€833
€","(1,216 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,024","(1,235 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Thompson Central Park - New York,9.0,Wonderful,"€1,316",(90 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
Cambria Hotel New York - Chelsea,8.8,Excellent,"€667
€","(1,001 reviews)",2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
The Hilton Club - New York,8.6,Excellent,"€839
€",(197 reviews),2023-04-12-2023-04-14,2023-03-25,2 nights,18.0
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",7.6,Good,"€1,159","(1,007 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Moxy NYC Chelsea,8.6,Excellent,"€1,235",(988 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The New York EDITION,9.0,Wonderful,"€1,871",(374 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
citizenM New York Bowery,9.2,Wonderful,"€885
€","(1,266 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Arlo Midtown,9.2,Wonderful,"€1,215","(3,238 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,545",(448 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Lombardy Hotel,8.8,Excellent,"€1,208","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Virgin Hotels New York City,8.8,Excellent,"€1,491",(20 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Moxy NYC Times Square,8.4,Very good,"€1,073","(1,127 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,076","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
New York Hilton Midtown,8.0,Very good,"€1,017","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hyatt Grand Central New York,7.8,Good,"€1,019","(1,789 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Lotte New York Palace,8.8,Excellent,"€1,691","(1,002 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Moxy NYC Times Square,8.4,Very good,"€1,073","(1,127 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Ameritania Hotel at Times Square,8.4,Very good,"€977
€","(1,255 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Pendry Manhattan West,9.6,Exceptional,"€1,744",(110 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,572","(1,482 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,021","(1,019 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,495","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€808
€","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hyatt Place New York City/Times Square,7.8,Good,"€957
€","(1,166 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Times Square EDITION,9.0,Wonderful,"€1,439",(588 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Park Central Hotel New York,8.0,Very good,"€1,271","(1,857 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Kixby,8.8,Excellent,"€1,086","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€2,437",(454 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Park Terrace Hotel,9.2,Wonderful,"€1,281","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Archer Hotel New York,9.0,Wonderful,"€1,207","(1,004 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€988
€","(2,179 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Latisha luxury place,Uknown,Uknown,"€366
€",Uknown,2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,8.6,Excellent,"€1,310","(1,237 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Radio Hotel,8.8,Excellent,"€640
€",(388 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Thompson Central Park - New York,9.0,Wonderful,"€1,563",(90 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Shoreham Hotel,7.8,Good,"€868
€","(1,006 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€768
€","(1,002 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Radio Hotel,8.8,Excellent,"€640
€",(388 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The FIDI Hotel,7.4,Good,"€738
€",(7 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Cloud One New York-Downtown,8.4,Very good,"€774
€",(98 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€985
€","(1,785 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Fitzpatrick Manhattan Hotel,9.0,Wonderful,"€889
€","(1,000 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Park Lane New York,8.6,Excellent,"€1,341",(326 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Soho Grand Hotel,8.8,Excellent,"€1,265","(1,000 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Plaza Hotel,9.0,Wonderful,"€2,786","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€851
€","(1,005 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€973
€","(1,006 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hilton New York Fashion District,8.0,Very good,"€885
€","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The New York EDITION,9.0,Wonderful,"€1,871",(374 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€976
€","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Pod Times Square,8.6,Excellent,"€849
€","(2,806 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€1,060",(6 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Sonder The Industrialist,7.0,Good,"€574
€",(30 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Four Points By Sheraton New York Downtown,7.4,Good,"€691
€","(1,013 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Westin New York Grand Central,8.6,Excellent,"€1,134","(1,229 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Element New York Times Square West,7.8,Good,"€909
€","(1,005 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€1,056",(19 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Artezen Hotel,9.4,Exceptional,"€906
€","(1,365 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
citizenM New York Times Square,9.0,Wonderful,"€1,217","(1,237 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Refinery Hotel,8.8,Excellent,"€1,478","(1,002 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,920 reviews)","€679
€",Uknown,2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Omni Berkshire Place,9.0,Wonderful,"€1,753","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,232","(1,989 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Hilton Club - New York,8.6,Excellent,"€1,204",(197 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€2,339","(1,000 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Placemakr Wall Street,9.0,Wonderful,"€905
€",(152 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,010",(452 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Hotel Chelsea,9.6,Exceptional,"€1,541",(161 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Off Soho Suites Hotel,7.6,Good,"€575
€",(988 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€702
€",(412 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Ludlow Hotel,9.4,Exceptional,"€1,468",(918 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
W New York - Times Square,8.4,Very good,"€1,237","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Michelangelo Hotel,8.8,Excellent,"€1,239","(1,002 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
W New York - Union Square,8.6,Excellent,"€1,213",(963 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,613",(775 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€845
€","(1,003 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€963
€","(1,165 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Shelburne Sonesta New York,8.2,Very good,"€1,030","(1,007 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Made Hotel,9.2,Wonderful,"€1,296",(202 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€815
€","(1,117 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Lucerne Hotel,9.0,Wonderful,"€1,154","(1,007 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Comfort Inn Manhattan - Midtown West,7.4,Good,"€889
€","(1,005 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Sofitel New York,8.8,Excellent,"€1,451","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Courtyard by Marriott New York Manhattan / Central Park,8.6,Excellent,"€1,203",(999 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The Flat NYC,Uknown,Uknown,"€810
€",Uknown,2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€952
€","(2,587 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Empire Hotel,7.4,Good,"€983
€","(1,323 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Hyatt Centric Times Square New York,9.0,Wonderful,"€1,427","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
HGU New York,8.0,Very good,"€1,084","(1,000 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Marriott Vacation Club Pulse, New York City",8.8,Excellent,"€999
€",(994 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Staypineapple, An Artful Hotel, Midtown",9.0,Wonderful,"€865
€",(951 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Sonder The Dutch,8.4,Very good,"€714
€",(13 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The St. Regis New York,9.2,Wonderful,"€3,158",(150 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
"Martinique New York on Broadway, Curio Collection by Hilton",8.6,Excellent,"€1,035","(1,007 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Iberostar 70 Park Avenue,8.8,Excellent,"€1,056","(1,001 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,206","(1,375 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
DoubleTree by Hilton New York Downtown,7.2,Good,"€703
€","(1,189 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Loews Regency New York Hotel,8.8,Excellent,"€1,983","(1,000 reviews)",2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Moxy NYC Downtown,8.6,Excellent,"€748
€",(778 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
Truss Hotel Times Square,8.0,Very good,"€1,005",(571 reviews),2023-04-12-2023-04-15,2023-03-25,3 nights,18.0
The New York EDITION,9.0,Wonderful,"€2,233",(374 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Moxy NYC Chelsea,8.6,Excellent,"€1,570",(988 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",7.6,Good,"€1,552","(1,007 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Arlo Midtown,9.2,Wonderful,"€1,626","(3,238 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
citizenM New York Bowery,9.2,Wonderful,"€1,195","(1,266 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Virgin Hotels New York City,8.8,Excellent,"€2,082",(20 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,881","(1,482 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The Lombardy Hotel,8.8,Excellent,"€1,605","(1,001 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,8.6,Excellent,"€1,693","(1,237 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Hyatt Grand Central New York,7.8,Good,"€1,359","(1,789 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
New York Hilton Midtown,8.0,Very good,"€1,355","(1,003 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,454","(1,003 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Hard Rock Hotel New York,9.4,Exceptional,"€2,020",(775 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€3,084","(1,001 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Lotte New York Palace,8.8,Excellent,"€2,332","(1,002 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,301",(448 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Pendry Manhattan West,9.6,Exceptional,"€2,301",(110 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Moxy NYC Times Square,8.4,Very good,"€1,458","(1,127 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,354","(1,019 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,344","(1,255 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The New York EDITION,9.0,Wonderful,"€2,233",(374 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Park Terrace Hotel,9.2,Wonderful,"€1,677","(1,003 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Park Central Hotel New York,8.0,Very good,"€1,713","(1,857 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Hyatt Place New York City/Times Square,7.8,Good,"€1,254","(1,166 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€3,437",(454 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The Times Square EDITION,9.0,Wonderful,"€1,917",(588 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The Hilton Club - New York,8.6,Excellent,"€1,460",(197 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,228",(452 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Latisha luxury place,Uknown,Uknown,"€486
€",Uknown,2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Moxy NYC Times Square,8.4,Very good,"€1,458","(1,127 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Radio Hotel,8.8,Excellent,"€870
€",(388 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The FIDI Hotel,7.4,Good,"€1,026",(7 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Pod Times Square,8.6,Excellent,"€1,039","(2,806 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Kixby,8.8,Excellent,"€1,436","(1,001 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Placemakr Wall Street,9.0,Wonderful,"€1,167",(152 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The Ned NoMad,7.4,Good,"€1,628",(6 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Archer Hotel New York,9.0,Wonderful,"€1,622","(1,004 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Radio Hotel,8.8,Excellent,"€870
€",(388 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,315","(2,179 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€1,120","(1,003 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€1,122","(1,005 reviews)",2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
The Cloud One New York-Downtown,8.4,Very good,"€1,054",(98 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€1,404",(19 reviews),2023-04-12-2023-04-16,2023-03-25,4 nights,18.0
