Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
The Flat NYC,10.0,Exceptional,"€524
€",(1 review),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Marlton Hotel,9.0,Wonderful,"€880
€","(1,001 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€915
€","(1,022 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Moore,9.2,Wonderful,"€883
€",(87 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Ameritania Hotel at Times Square,8.4,Very good,"€859
€","(1,262 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€811
€","(1,006 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
New York Marriott Marquis,9.0,Wonderful,"€1,383","(1,543 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€848
€","(2,182 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,535",(448 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,244","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Park Terrace Hotel,9.2,Wonderful,"€1,135","(1,005 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€944
€","(1,997 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€913
€","(1,010 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Empire Hotel,7.4,Good,"€771
€","(1,329 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Kixby,8.8,Excellent,"€965
€","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Hotel Chelsea,9.6,Exceptional,"€1,214",(163 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Sleep INN,Uknown,Uknown,"€398
€",Uknown,2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Moxy NYC Times Square,8.4,Very good,"€857
€","(1,128 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€871
€",(89 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Archer Hotel New York,9.0,Wonderful,"€1,101","(1,006 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
CIVILIAN Hotel,9.2,Wonderful,"€785
€",(808 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hyatt Grand Central New York,7.8,Good,"€1,009","(1,790 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Chelsea Savoy Hotel,8.6,Excellent,"€858
€","(1,036 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"Marriott Vacation Club Pulse, New York City",8.8,Excellent,"€815
€",(994 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Residence Inn New York Manhattan/Central Park,8.8,Excellent,"€1,034",(987 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Lotte New York Palace,8.8,Excellent,"€1,819","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Radio Hotel,8.8,Excellent,"€572
€",(389 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,097","(1,235 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"Mandarin Oriental, New York",9.2,Wonderful,"€2,116",(452 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Shelburne Sonesta New York,8.2,Very good,"€831
€","(1,008 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Shoreham Hotel,7.8,Good,"€791
€","(1,007 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€812
€","(1,338 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,8.4,Very good,"€723
€",(998 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€818
€","(1,005 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Thompson Central Park - New York,9.0,Wonderful,"€1,540",(91 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Embassy Suites by Hilton New York Manhattan Times Square,8.4,Very good,"€870
€","(1,006 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Courtyard by Marriott New York City Manhattan Fifth Avenue,8.4,Very good,"€995
€","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€847
€",(6 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€2,628",(454 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€871
€","(1,787 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hotel Beacon,9.2,Wonderful,"€1,234","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Warwick New York,8.0,Very good,"€974
€","(1,216 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€899
€","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
TownePlace Suites by Marriott New York Manhattan,8.6,Excellent,"€767
€",(744 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€714
€","(1,004 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Omni Berkshire Place,9.0,Wonderful,"€1,300","(1,004 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Lotte New York Palace,8.8,Excellent,"€1,819","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Refinery Hotel,8.8,Excellent,"€1,301","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€839
€","(1,165 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Margaritaville Resort Times Square,9.0,Wonderful,"€1,034","(1,781 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€734
€","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
HGU New York,8.0,Very good,"€948
€","(1,000 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
citizenM New York Times Square,9.0,Wonderful,"€1,137","(1,237 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€828
€","(2,590 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The FIDI Hotel,7.4,Good,"€801
€",(7 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",7.6,Good,"€833
€","(1,010 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Wallace,9.6,Exceptional,"€1,074",(450 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hilton New York Fashion District,8.0,Very good,"€790
€","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Plaza Hotel,9.0,Wonderful,"€2,637","(1,004 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
New York Hilton Midtown,8.0,Very good,"€1,151","(1,005 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€834
€","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Pearl New York,9.2,Wonderful,"€1,243","(1,004 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€2,020","(1,000 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Pod Times Square,8.6,Excellent,"€774
€","(2,808 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€995
€",(19 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Element New York Times Square West,7.8,Good,"€852
€","(1,006 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,015",(455 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Westin New York at Times Square,8.6,Excellent,"€1,184","(2,193 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Moxy NYC Lower East Side,9.0,Wonderful,"€852
€",(99 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Courtyard by Marriott New York Manhattan / Central Park,8.6,Excellent,"€1,091",(999 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
W New York - Union Square,8.6,Excellent,"€1,122",(963 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Four Points By Sheraton New York Downtown,7.4,Good,"€637
€","(1,014 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€820
€","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Cambria Hotel New York - Chelsea,8.8,Excellent,"€917
€","(1,001 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
"InterContinental New York Times Square, an IHG Hotel",8.2,Very good,"€1,145","(1,037 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Washington Square Hotel,9.0,Wonderful,"€975
€","(1,002 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Sonder The Industrialist,7.0,Good,"€454
€",(30 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The New York EDITION,9.0,Wonderful,"€2,110",(374 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
The Cloud One New York-Downtown,8.4,Very good,"€785
€",(99 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€645
€",(414 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,517",(776 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hotel Boutique at Grand Central,8.4,Very good,"€839
€","(1,003 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hotel Giraffe by Library Hotel Collection,9.6,Exceptional,"€1,154",(998 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Arlo SoHo,8.2,Very good,"€971
€","(1,327 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Hyatt House New York/Chelsea,8.6,Excellent,"€972
€",(760 reviews),2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
Omni Berkshire Place,9.0,Wonderful,"€1,300","(1,004 reviews)",2023-04-23-2023-04-26,2023-03-26,3 nights,28.0
New York Hilton Midtown,8.0,Very good,"€1,544","(1,005 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Residence Inn Marriott New York Downtown Manhattan/WTC Area,9.0,Wonderful,"€1,755",(999 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Moxy NYC Chelsea,8.6,Excellent,"€1,493",(988 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Arlo Midtown,9.2,Wonderful,"€1,527","(3,240 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,540","(1,485 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Park Central Hotel New York,8.0,Very good,"€1,350","(1,859 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Lombardy Hotel,8.8,Excellent,"€1,486","(1,001 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hyatt Place New York Midtown South,8.6,Excellent,"€1,354","(1,004 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"Martinique New York on Broadway, Curio Collection by Hilton",8.6,Excellent,"€1,573","(1,007 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Lucerne Hotel,9.0,Wonderful,"€1,097","(1,009 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Moxy NYC Times Square,8.4,Very good,"€1,343","(1,128 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Moore,9.2,Wonderful,"€1,226",(87 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Virgin Hotels New York City,8.8,Excellent,"€2,069",(20 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
New York Marriott Marquis,9.0,Wonderful,"€1,898","(1,543 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,298","(1,997 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Marlton Hotel,9.0,Wonderful,"€1,267","(1,001 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,192","(1,262 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,317",(448 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,300","(1,022 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,442","(1,003 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,993",(776 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hilton Garden Inn New York Times Square North,8.6,Excellent,"€1,264","(1,010 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,265",(455 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Park Terrace Hotel,9.2,Wonderful,"€1,564","(1,005 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hilton Garden Inn New York/Manhattan-Chelsea,8.4,Very good,"€1,144","(1,006 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,188","(2,182 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€3,420",(454 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Chelsea Savoy Hotel,8.6,Excellent,"€1,143","(1,036 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Sleep INN,Uknown,Uknown,"€530
€",Uknown,2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€1,200",(89 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The New York EDITION,9.0,Wonderful,"€2,480",(374 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Radio Hotel,8.8,Excellent,"€793
€",(389 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Hotel Chelsea,9.6,Exceptional,"€1,712",(163 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Lotte New York Palace,8.8,Excellent,"€2,441","(1,002 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hilton Club The Quin New York,8.6,Excellent,"€1,677","(1,005 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Ludlow Hotel,9.4,Exceptional,"€1,630",(918 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Kixby,8.8,Excellent,"€1,338","(1,002 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Shelburne Sonesta New York,8.2,Very good,"€1,104","(1,008 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Archer Hotel New York,9.0,Wonderful,"€1,526","(1,006 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Empire Hotel,7.4,Good,"€1,064","(1,329 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Westin New York at Times Square,8.6,Excellent,"€1,502","(2,193 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€3,720","(1,002 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hyatt Grand Central New York,7.8,Good,"€1,415","(1,790 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,526","(1,235 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"Marriott Vacation Club Pulse, New York City",8.8,Excellent,"€1,138",(994 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Plaza Hotel,9.0,Wonderful,"€3,515","(1,004 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Pod Times Square,8.6,Excellent,"€984
€","(2,808 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Residence Inn New York Manhattan/Central Park,8.8,Excellent,"€1,506",(987 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Moxy NYC Times Square,8.4,Very good,"€1,343","(1,128 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Courtyard by Marriott New York City Manhattan Fifth Avenue,8.4,Very good,"€1,410","(1,002 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Embassy Suites by Hilton New York Manhattan Times Square,8.4,Very good,"€1,191","(1,006 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Courtyard by Marriott New York Manhattan/Upper East Side,8.0,Very good,"€1,054","(1,068 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The New York EDITION,9.0,Wonderful,"€2,480",(374 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The FIDI Hotel,7.4,Good,"€1,134",(7 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
New York Hilton Midtown,8.0,Very good,"€1,544","(1,005 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€1,158","(1,338 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€1,404",(19 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€1,147",(6 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Lotte New York Palace,8.8,Excellent,"€2,441","(1,002 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,237","(1,003 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Margaritaville Resort Times Square,9.0,Wonderful,"€1,434","(1,781 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Shoreham Hotel,7.8,Good,"€1,115","(1,007 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Thompson Central Park - New York,9.0,Wonderful,"€2,225",(91 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Sonder Chambers,8.8,Excellent,"€1,354",(733 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"The Pierre, A Taj Hotel, New York",9.2,Wonderful,"€2,461",(987 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Warwick New York,8.0,Very good,"€1,347","(1,216 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Pearl New York,9.2,Wonderful,"€1,702","(1,004 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€2,693","(1,000 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
CIVILIAN Hotel,9.2,Wonderful,"€1,193",(808 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Moxy NYC Lower East Side,9.0,Wonderful,"€1,182",(99 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€1,198","(1,787 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
citizenM New York Times Square,9.0,Wonderful,"€1,576","(1,237 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€1,155","(1,005 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Refinery Hotel,8.8,Excellent,"€1,929","(1,002 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
"InterContinental New York Times Square, an IHG Hotel",8.2,Very good,"€1,512","(1,037 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€1,146","(1,003 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Hotel Beacon,9.2,Wonderful,"€1,826","(1,003 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
The Cloud One New York-Downtown,8.4,Very good,"€1,097",(99 reviews),2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
HGU New York,8.0,Very good,"€1,309","(1,000 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
Element New York Times Square West,7.8,Good,"€1,171","(1,006 reviews)",2023-04-23-2023-04-27,2023-03-26,4 nights,28.0
