Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Mondrian Park Avenue,7.4,Good,"€663
€","(1,001 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€478
€","(1,000 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€659
€","(1,001 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
The Lex NYC,8.6,Excellent,"€513
€",(994 reviews),2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Warwick New York,8.0,Very good,"€826
€","(1,214 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Hampton Inn Manhattan-Chelsea,8.4,Very good,"€659
€",(997 reviews),2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Margaritaville Resort Times Square,9.0,Wonderful,"€807
€","(1,771 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
M Social Hotel Times Square New York,8.8,Excellent,"€955
€","(2,898 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Square Hotel at Times Square,7.4,Good,"€586
€","(1,002 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€844
€","(1,299 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Hilton Garden Inn Times Square,8.2,Very good,"€634
€","(1,703 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
The Standard High Line,8.4,Very good,"€1,045",(783 reviews),2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
"Holiday Inn Brooklyn Downtown, an IHG Hotel",7.0,Good,"€579
€","(1,001 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
"Hotel Indigo Flushing, an IHG Hotel",8.2,Very good,"€609
€",(136 reviews),2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Freehand New York,8.2,Very good,"€636
€","(1,001 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
DoubleTree by Hilton New York Downtown,7.2,Good,"€550
€","(1,186 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
The Time New York,8.0,Very good,"€672
€","(1,001 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Hilton Garden Inn New York/Manhattan-Midtown East,8.0,Very good,"€674
€","(1,001 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Iberostar 70 Park Avenue,8.8,Excellent,"€785
€","(1,000 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
Citadines Connect Fifth Avenue New York,7.8,Good,"€695
€","(1,004 reviews)",2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,427",(448 reviews),2023-03-25-2023-03-28,2023-03-22,3 nights,3.0
The Westin New York at Times Square,8.6,Excellent,"€1,394","(2,183 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hotel 32 32,8.0,Very good,"€959
€","(1,294 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.0,Wonderful,"€1,163","(1,003 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Moxy NYC Times Square,8.4,Very good,"€868
€","(1,119 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
citizenM New York Bowery,9.2,Wonderful,"€834
€","(1,263 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€800
€",(441 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Pod Times Square,8.6,Excellent,"€580
€","(2,799 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,526","(1,477 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Moxy NYC Times Square,8.4,Very good,"€868
€","(1,119 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€945
€","(1,014 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Lombardy Hotel,8.8,Excellent,"€1,127","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hyatt Grand Central New York,7.8,Good,"€894
€","(1,780 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hyatt Place New York Midtown South,8.6,Excellent,"€998
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Shoreham Hotel,7.8,Good,"€656
€",(999 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Radio Hotel,8.8,Excellent,"€584
€",(385 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€815
€","(2,170 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€840
€",(998 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"The Beekman Tower, Trademark Collection by Wyndham",8.2,Very good,"€898
€",(251 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Arlo Midtown,9.2,Wonderful,"€1,220","(3,230 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hyatt Place New York City/Times Square,7.8,Good,"€861
€","(1,159 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
HGU New York,8.0,Very good,"€905
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€760
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Lotte New York Palace,8.8,Excellent,"€1,987","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,175","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Archer Hotel New York,9.0,Wonderful,"€1,227","(1,002 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Truss Hotel Times Square,8.0,Very good,"€861
€",(562 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Virgin Hotels New York City,8.8,Excellent,"€1,553",(17 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€820
€","(2,577 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Latisha luxury place,Uknown,Uknown,"€464
€",Uknown,2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Sofitel New York,8.8,Excellent,"€1,267","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€820
€","(2,577 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€688
€","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€1,041",(998 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€841
€","(1,337 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€814
€","(1,003 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Ameritania Hotel at Times Square,8.4,Very good,"€967
€","(1,240 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Loews Regency New York Hotel,8.8,Excellent,"€1,828",(999 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Shelburne Sonesta New York,8.2,Very good,"€945
€","(1,004 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€731
€",(412 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€863
€","(1,163 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Kixby,8.8,Excellent,"€1,113","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
World Center Hotel,8.6,Excellent,"€784
€","(1,317 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€929
€","(1,778 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,665","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Pod 39,8.4,Very good,"€681
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hilton New York Fashion District,8.0,Very good,"€878
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Sheraton New York Times Square Hotel,8.0,Very good,"€1,190","(1,232 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Fairfield Inn & Suites New York Manhattan/Times Square South,8.2,Very good,"€893
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"InterContinental New York Barclay, an IHG Hotel",8.6,Excellent,"€1,441","(1,002 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€1,124",(89 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€803
€","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€938
€",(147 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
NobleDEN Hotel,9.4,Exceptional,"€948
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hotel Boutique at Grand Central,8.4,Very good,"€863
€","(1,003 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Sofitel New York,8.8,Excellent,"€1,267","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Broadway Plaza Hotel,8.8,Excellent,"€885
€","(1,148 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Four Points By Sheraton New York Downtown,7.4,Good,"€779
€","(1,002 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€645
€",(997 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Holiday Inn Brooklyn Downtown, an IHG Hotel",7.0,Good,"€716
€","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€740
€","(1,113 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hilton Club The Quin New York,8.6,Excellent,"€1,277","(1,002 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€870
€","(1,003 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Aloft Manhattan Downtown - Financial District,8.0,Very good,"€680
€",(999 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€863
€","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Best Western Premier Empire State Hotel,8.8,Excellent,"€641
€",(356 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Warwick New York,8.0,Very good,"€1,058","(1,214 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€652
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Walker Hotel Tribeca,8.6,Excellent,"€1,012",(379 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Dream Midtown,8.0,Very good,"€916
€","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
citizenM New York Times Square,9.0,Wonderful,"€1,202","(1,236 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Park Terrace Hotel,9.2,Wonderful,"€1,455","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Benjamin Royal Sonesta New York,8.8,Excellent,"€1,179","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Square Hotel at Times Square,7.4,Good,"€773
€","(1,002 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
M Social Hotel Times Square New York,8.8,Excellent,"€1,259","(2,898 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Soho Grand Hotel,8.8,Excellent,"€1,404","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hampton Inn Manhattan-Chelsea,8.4,Very good,"€897
€",(997 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Margaritaville Resort Times Square,9.0,Wonderful,"€1,102","(1,771 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€1,160","(1,299 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Pod 51,7.8,Good,"€608
€","(1,002 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,827",(768 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hyatt Place New York/Chelsea,8.2,Very good,"€814
€",(554 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€2,820",(454 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€859
€","(1,111 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hilton Garden Inn Times Square,8.2,Very good,"€877
€","(1,703 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
DoubleTree by Hilton New York Downtown,7.2,Good,"€742
€","(1,186 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Residence Inn by Marriott New York Downtown Manhattan/Financial District,7.8,Good,"€680
€",(128 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hampton Inn Manhattan-Times Square North,8.4,Very good,"€931
€","(1,739 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Cloud One New York-Downtown,8.4,Very good,"€776
€",(98 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Sheraton LaGuardia East Hotel,7.8,Good,"€787
€",(684 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
"Hotel Indigo Flushing, an IHG Hotel",8.2,Very good,"€805
€",(136 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Untitled at 3 Freeman Alley,10.0,Exceptional,"€861
€",(1 review),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Thompson Central Park - New York,9.0,Wonderful,"€1,936",(88 reviews),2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Michelangelo Hotel,8.8,Excellent,"€1,290","(1,000 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€954
€","(1,037 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€1,132","(1,371 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Time New York,8.0,Very good,"€908
€","(1,001 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
Citadines Connect Fifth Avenue New York,7.8,Good,"€949
€","(1,004 reviews)",2023-03-25-2023-03-29,2023-03-22,4 nights,3.0
The Westin New York at Times Square,8.6,Excellent,"€1,822","(2,183 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hotel 32 32,8.0,Very good,"€1,205","(1,294 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Moxy NYC Times Square,8.4,Very good,"€1,083","(1,119 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Moxy NYC Times Square,8.4,Very good,"€1,083","(1,119 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
citizenM New York Bowery,9.2,Wonderful,"€1,028","(1,263 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Pod Times Square,8.6,Excellent,"€707
€","(2,799 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€1,015",(441 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hyatt Place New York Midtown South,8.6,Excellent,"€1,191","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.0,Wonderful,"€1,580","(1,003 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,216","(1,014 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The Lombardy Hotel,8.8,Excellent,"€1,455","(1,001 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,955","(1,477 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,086","(1,240 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The Shoreham Hotel,7.8,Good,"€794
€",(999 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Element New York Times Square West,7.8,Good,"€1,043",(999 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Radio Hotel,8.8,Excellent,"€732
€",(385 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€1,017","(2,170 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
"The Beekman Tower, Trademark Collection by Wyndham",8.2,Very good,"€1,145",(251 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hyatt Grand Central New York,7.8,Good,"€1,192","(1,780 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hyatt Place New York City/Times Square,7.8,Good,"€1,076","(1,159 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Arlo Midtown,9.2,Wonderful,"€1,531","(3,230 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€938
€","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The Lucerne Hotel,9.0,Wonderful,"€1,180","(1,003 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Virgin Hotels New York City,8.8,Excellent,"€1,877",(17 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
HGU New York,8.0,Very good,"€1,188","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€1,017","(2,578 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Four Points By Sheraton New York Downtown,7.4,Good,"€918
€","(1,002 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Loews Regency New York Hotel,8.8,Excellent,"€2,237",(999 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Royal Hotel Bronx,Uknown,Uknown,"€544
€",Uknown,2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Sofitel New York,8.8,Excellent,"€1,617","(1,001 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€1,017","(2,578 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Truss Hotel Times Square,8.0,Very good,"€1,071",(562 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€1,026","(1,037 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€779
€","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€1,060","(1,337 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€881
€","(1,001 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€1,345",(998 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,162",(998 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
NobleDEN Hotel,9.4,Exceptional,"€1,139","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Pod 39,8.4,Very good,"€852
€","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The Gallivant Times Square,6.6,"(1,847 reviews)","€757
€",Uknown,2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Archer Hotel New York,9.0,Wonderful,"€1,565","(1,002 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Kixby,8.8,Excellent,"€1,404","(1,000 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€899
€","(1,113 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
The Shelburne Sonesta New York,8.2,Very good,"€1,213","(1,004 reviews)",2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€940
€",(412 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€1,205",(147 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
Hampton Inn Manhattan-Chelsea,8.4,Very good,"€1,068",(997 reviews),2023-03-25-2023-03-30,2023-03-22,5 nights,3.0
